epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
189,861.63,1.80003,1.53633,1.90772,0.72269,0.72656,0.79578,0.44366,1.56868,1.13101,1.73035,0.003796,0.003796,0.003796
190,869.893,1.82487,1.55049,1.91248,0.76687,0.72461,0.80649,0.4551,1.55693,1.11902,1.72543,0.003763,0.003763,0.003763
191,874.487,1.76124,1.4582,1.83521,0.73265,0.73047,0.80915,0.44965,1.54925,1.11437,1.71966,0.00373,0.00373,0.00373
192,879.038,1.77974,1.48575,1.85586,0.77818,0.74002,0.8241,0.45276,1.55558,1.11796,1.71867,0.003697,0.003697,0.003697
193,883.624,1.77949,1.524,1.87623,0.7424,0.72612,0.80605,0.44094,1.58278,1.13476,1.73775,0.003664,0.003664,0.003664
194,888.187,1.80025,1.51919,1.87167,0.78042,0.71484,0.81103,0.45491,1.54283,1.09121,1.70889,0.003631,0.003631,0.003631
195,892.796,1.75564,1.5009,1.83991,0.80017,0.71875,0.82015,0.4439,1.60561,1.10842,1.71934,0.003598,0.003598,0.003598
196,898.677,1.78127,1.4636,1.84503,0.73404,0.71695,0.80767,0.45308,1.55791,1.08529,1.68666,0.003565,0.003565,0.003565
197,907.713,1.75677,1.51108,1.85295,0.7713,0.73438,0.81729,0.45835,1.56708,1.09544,1.72529,0.003532,0.003532,0.003532
198,916.734,1.74489,1.45658,1.8568,0.75961,0.75391,0.8183,0.46735,1.51731,1.06388,1.67678,0.003499,0.003499,0.003499
199,925.756,1.78587,1.50094,1.87138,0.77442,0.73438,0.82606,0.46192,1.56503,1.08056,1.71472,0.003466,0.003466,0.003466
200,934.797,1.74794,1.46265,1.81771,0.7934,0.72656,0.83167,0.47229,1.52207,1.07228,1.67444,0.003433,0.003433,0.003433
201,943.834,1.76676,1.46247,1.85163,0.77171,0.77247,0.8383,0.48181,1.50978,1.06568,1.67848,0.0034,0.0034,0.0034
202,952.797,1.7355,1.4658,1.83233,0.76808,0.74387,0.83524,0.47382,1.52567,1.07399,1.69271,0.003367,0.003367,0.003367
203,961.707,1.77663,1.48242,1.85682,0.75513,0.78711,0.83902,0.47199,1.52096,1.05423,1.68715,0.003334,0.003334,0.003334
204,970.628,1.74603,1.43864,1.81565,0.78806,0.77734,0.84387,0.49042,1.49252,1.04048,1.6781,0.003301,0.003301,0.003301
205,979.667,1.74921,1.47416,1.85989,0.78921,0.73438,0.83241,0.47879,1.50478,1.03311,1.67674,0.003268,0.003268,0.003268
206,988.592,1.71829,1.47594,1.82144,0.75984,0.75977,0.82734,0.47657,1.52044,1.0556,1.6833,0.003235,0.003235,0.003235
207,997.593,1.75114,1.45982,1.84582,0.80041,0.74408,0.83916,0.48347,1.49212,1.04774,1.66456,0.003202,0.003202,0.003202
208,1006.53,1.74814,1.45183,1.83589,0.77138,0.7776,0.84902,0.49235,1.51613,1.00972,1.66739,0.003169,0.003169,0.003169
209,1015.57,1.71584,1.43199,1.80167,0.81545,0.75944,0.85685,0.50031,1.48198,1.01403,1.64944,0.003136,0.003136,0.003136
210,1024.51,1.72533,1.41043,1.8146,0.80587,0.75405,0.85089,0.49136,1.47777,1.01737,1.65523,0.003103,0.003103,0.003103
211,1033.52,1.72725,1.42312,1.80864,0.79345,0.78029,0.85448,0.50883,1.455,1.00055,1.63493,0.00307,0.00307,0.00307
212,1042.51,1.72973,1.43758,1.80722,0.791,0.77615,0.85308,0.49597,1.46387,1.01508,1.62639,0.003037,0.003037,0.003037
213,1051.48,1.74413,1.45371,1.82123,0.83061,0.75195,0.8569,0.50158,1.45814,1.01592,1.63242,0.003004,0.003004,0.003004
214,1060.45,1.70695,1.4155,1.80643,0.78714,0.75838,0.84016,0.48833,1.47517,1.03837,1.64188,0.002971,0.002971,0.002971
215,1069.39,1.71706,1.39731,1.80052,0.76742,0.7798,0.85267,0.50013,1.47663,1.00024,1.63021,0.002938,0.002938,0.002938
216,1078.39,1.70069,1.40724,1.81269,0.81778,0.77136,0.86789,0.51351,1.45036,0.98019,1.61605,0.002905,0.002905,0.002905
217,1087.27,1.67852,1.37673,1.78386,0.83673,0.77148,0.87322,0.52135,1.42631,0.97002,1.60903,0.002872,0.002872,0.002872
218,1096.26,1.70886,1.37243,1.7955,0.79989,0.78125,0.87055,0.50951,1.4688,0.97872,1.63186,0.002839,0.002839,0.002839
219,1105.23,1.70764,1.42176,1.79982,0.83259,0.78906,0.86757,0.52629,1.43299,0.98054,1.60933,0.002806,0.002806,0.002806
220,1114.11,1.6659,1.34295,1.76289,0.85584,0.77734,0.88118,0.52404,1.46325,0.96716,1.61598,0.002773,0.002773,0.002773
221,1123.11,1.70392,1.38007,1.78375,0.80286,0.80339,0.87584,0.52005,1.45916,0.97174,1.61906,0.00274,0.00274,0.00274
222,1132.15,1.72069,1.40168,1.80772,0.84109,0.81668,0.883,0.52543,1.44531,0.96968,1.60083,0.002707,0.002707,0.002707
223,1141.15,1.70658,1.37745,1.81531,0.83287,0.82031,0.88368,0.53916,1.3992,0.94607,1.58146,0.002674,0.002674,0.002674
224,1150.21,1.68065,1.36281,1.77533,0.80986,0.79862,0.87957,0.53484,1.41023,0.95047,1.59195,0.002641,0.002641,0.002641
225,1159.19,1.66597,1.36639,1.7731,0.82567,0.79552,0.87722,0.51533,1.44536,0.97633,1.60969,0.002608,0.002608,0.002608
226,1168.17,1.70477,1.33607,1.78606,0.81066,0.82031,0.87541,0.53049,1.4324,0.9743,1.60254,0.002575,0.002575,0.002575
227,1177.18,1.67069,1.34051,1.77352,0.8578,0.80078,0.88768,0.54508,1.41215,0.92926,1.58879,0.002542,0.002542,0.002542
228,1186.16,1.70229,1.36682,1.77311,0.82729,0.83265,0.89389,0.53791,1.43421,0.93253,1.59069,0.002509,0.002509,0.002509
229,1195.15,1.68195,1.35705,1.7761,0.83893,0.82617,0.89821,0.54765,1.41199,0.95005,1.58626,0.002476,0.002476,0.002476
230,1204.16,1.64455,1.29812,1.75483,0.8565,0.81836,0.89138,0.54414,1.40441,0.94222,1.58474,0.002443,0.002443,0.002443
231,1211.51,1.68405,1.38738,1.7584,0.79966,0.82422,0.88653,0.54217,1.39366,0.93343,1.57874,0.00241,0.00241,0.00241
232,1216.07,1.66375,1.3271,1.76944,0.83418,0.81641,0.88573,0.53559,1.41574,0.94452,1.60519,0.002377,0.002377,0.002377
233,1220.68,1.64844,1.33543,1.76384,0.84623,0.81689,0.89996,0.55278,1.39135,0.9157,1.57893,0.002344,0.002344,0.002344
234,1225.24,1.67138,1.33047,1.76933,0.85263,0.82227,0.90158,0.55543,1.37524,0.90254,1.55666,0.002311,0.002311,0.002311
235,1229.78,1.65,1.28881,1.73002,0.85013,0.83203,0.90344,0.55315,1.38866,0.89829,1.56208,0.002278,0.002278,0.002278
236,1234.31,1.6553,1.33091,1.74652,0.80151,0.83603,0.89145,0.54661,1.39569,0.9119,1.55993,0.002245,0.002245,0.002245
237,1238.82,1.65988,1.33468,1.77317,0.82065,0.85793,0.9035,0.5606,1.37005,0.89065,1.55214,0.002212,0.002212,0.002212
238,1243.33,1.62586,1.32856,1.74358,0.82282,0.83984,0.9033,0.55855,1.38726,0.90321,1.5596,0.002179,0.002179,0.002179
239,1247.84,1.63401,1.30892,1.73279,0.8688,0.82772,0.91415,0.57048,1.36348,0.87337,1.54067,0.002146,0.002146,0.002146
240,1252.36,1.61366,1.30277,1.72481,0.86979,0.83789,0.90807,0.55979,1.38787,0.89218,1.55607,0.002113,0.002113,0.002113
241,1256.89,1.62126,1.31018,1.72007,0.85826,0.85148,0.90623,0.56768,1.3628,0.89136,1.54301,0.00208,0.00208,0.00208
242,1261.41,1.65233,1.31211,1.75519,0.84853,0.83789,0.90926,0.55591,1.38641,0.89957,1.55316,0.002047,0.002047,0.002047
243,1265.94,1.65222,1.31095,1.7456,0.84716,0.84766,0.90601,0.54424,1.42172,0.91796,1.57849,0.002014,0.002014,0.002014
244,1270.46,1.6292,1.29324,1.70999,0.83378,0.84766,0.90625,0.56546,1.36324,0.8919,1.5344,0.001981,0.001981,0.001981
245,1274.99,1.63518,1.30767,1.73793,0.81914,0.84961,0.89019,0.55845,1.34263,0.89087,1.52221,0.001948,0.001948,0.001948
246,1279.5,1.6586,1.31843,1.72803,0.83091,0.85352,0.90131,0.56185,1.3503,0.87567,1.52307,0.001915,0.001915,0.001915
247,1284.01,1.62178,1.29822,1.73412,0.82824,0.84762,0.8994,0.56506,1.33973,0.8787,1.52075,0.001882,0.001882,0.001882
248,1288.53,1.61104,1.30883,1.72013,0.83683,0.84139,0.90113,0.57316,1.32083,0.85548,1.50969,0.001849,0.001849,0.001849
249,1293.05,1.63824,1.2842,1.73328,0.8603,0.83203,0.90405,0.56723,1.34071,0.8581,1.51441,0.001816,0.001816,0.001816
250,1297.6,1.61092,1.26051,1.70336,0.85445,0.8457,0.90484,0.57097,1.34439,0.87497,1.50163,0.001783,0.001783,0.001783
251,1302.11,1.63456,1.28674,1.73789,0.84447,0.8272,0.8993,0.56742,1.34747,0.89159,1.51841,0.00175,0.00175,0.00175
252,1306.63,1.63807,1.29523,1.74102,0.84824,0.85352,0.90491,0.57331,1.31963,0.86371,1.50032,0.001717,0.001717,0.001717
253,1311.15,1.6269,1.29124,1.71476,0.84234,0.85566,0.90912,0.56795,1.34985,0.87064,1.51803,0.001684,0.001684,0.001684
254,1315.65,1.59606,1.26369,1.71949,0.85985,0.86277,0.91211,0.57063,1.34742,0.86321,1.51319,0.001651,0.001651,0.001651
255,1320.18,1.6079,1.27215,1.71467,0.84135,0.87891,0.91935,0.59066,1.32595,0.84278,1.49254,0.001618,0.001618,0.001618
256,1324.7,1.61336,1.28831,1.73274,0.85387,0.875,0.92332,0.58333,1.3194,0.84126,1.48931,0.001585,0.001585,0.001585
257,1329.22,1.58964,1.23715,1.69831,0.84132,0.86983,0.92101,0.58387,1.31462,0.85503,1.48336,0.001552,0.001552,0.001552
258,1333.72,1.59762,1.26044,1.69135,0.81444,0.88298,0.92295,0.58488,1.31779,0.83761,1.48888,0.001519,0.001519,0.001519
259,1338.23,1.57545,1.26928,1.69824,0.84322,0.88281,0.92299,0.58919,1.31073,0.84085,1.49787,0.001486,0.001486,0.001486
260,1342.74,1.5767,1.24494,1.67889,0.85296,0.87238,0.92513,0.58681,1.31679,0.84261,1.49453,0.001453,0.001453,0.001453
261,1347.27,1.573,1.23029,1.69202,0.84339,0.86248,0.92098,0.59203,1.31026,0.82613,1.4929,0.00142,0.00142,0.00142
262,1351.78,1.60461,1.25338,1.7161,0.85342,0.86422,0.91979,0.58864,1.29725,0.83295,1.48592,0.001387,0.001387,0.001387
263,1356.29,1.57087,1.24264,1.69513,0.84138,0.86914,0.91841,0.58843,1.30365,0.83593,1.48932,0.001354,0.001354,0.001354
264,1360.8,1.5578,1.24303,1.68559,0.82539,0.88086,0.92099,0.59386,1.29026,0.82005,1.47625,0.001321,0.001321,0.001321
265,1365.32,1.58818,1.249,1.69387,0.84557,0.89258,0.92668,0.60104,1.29009,0.81578,1.48048,0.001288,0.001288,0.001288
266,1369.84,1.58271,1.27645,1.68862,0.87459,0.84766,0.91987,0.59201,1.30172,0.82929,1.48855,0.001255,0.001255,0.001255
267,1374.35,1.58585,1.24978,1.69787,0.85459,0.87695,0.92765,0.60536,1.27565,0.80637,1.46651,0.001222,0.001222,0.001222
268,1378.87,1.60754,1.26365,1.71604,0.86192,0.87695,0.92364,0.59292,1.30148,0.8205,1.4828,0.001189,0.001189,0.001189
269,1383.39,1.54817,1.23909,1.68704,0.86133,0.88086,0.92044,0.59485,1.30234,0.82611,1.47894,0.001156,0.001156,0.001156
270,1387.91,1.57562,1.22746,1.67242,0.8556,0.875,0.92448,0.59771,1.26969,0.81183,1.46437,0.001123,0.001123,0.001123
271,1392.42,1.53973,1.19866,1.63717,0.85672,0.89648,0.92499,0.60685,1.26339,0.80371,1.46173,0.00109,0.00109,0.00109
272,1396.95,1.57968,1.22892,1.69327,0.85995,0.87695,0.92731,0.60308,1.27604,0.81303,1.46423,0.001057,0.001057,0.001057
273,1401.45,1.53807,1.2362,1.67761,0.84926,0.87695,0.92616,0.59883,1.28126,0.81102,1.4685,0.001024,0.001024,0.001024
274,1405.96,1.57198,1.21778,1.66551,0.8515,0.89062,0.92776,0.6063,1.24567,0.7871,1.4586,0.000991,0.000991,0.000991
275,1410.48,1.5714,1.20792,1.66903,0.86928,0.8832,0.92799,0.6088,1.23753,0.79426,1.44673,0.000958,0.000958,0.000958
276,1414.98,1.55368,1.21881,1.67953,0.86116,0.86328,0.9212,0.60101,1.25489,0.80982,1.45536,0.000925,0.000925,0.000925
277,1419.49,1.53282,1.1964,1.65372,0.89332,0.85547,0.92821,0.60613,1.27358,0.80667,1.4606,0.000892,0.000892,0.000892
278,1424,1.55921,1.22396,1.65957,0.8788,0.88477,0.93553,0.61805,1.24439,0.7865,1.44262,0.000859,0.000859,0.000859
279,1428.53,1.53347,1.20818,1.66241,0.86119,0.88867,0.92952,0.60709,1.26153,0.79467,1.44798,0.000826,0.000826,0.000826
280,1433.04,1.53674,1.19019,1.66854,0.86624,0.88281,0.93185,0.60975,1.25447,0.80157,1.44239,0.000793,0.000793,0.000793
281,1437.55,1.53219,1.20216,1.63356,0.87512,0.87594,0.93232,0.61029,1.24021,0.78433,1.43432,0.00076,0.00076,0.00076
282,1442.08,1.52139,1.19307,1.64655,0.89261,0.87665,0.94104,0.6231,1.23336,0.78058,1.42421,0.000727,0.000727,0.000727
283,1446.62,1.49932,1.17406,1.63527,0.87751,0.88477,0.93342,0.6195,1.23144,0.78587,1.42542,0.000694,0.000694,0.000694
284,1451.2,1.51508,1.17281,1.6403,0.88092,0.88867,0.9366,0.6196,1.22995,0.77844,1.42281,0.000661,0.000661,0.000661
285,1456.19,1.508,1.16454,1.61574,0.87016,0.90319,0.93535,0.62426,1.23351,0.76813,1.42486,0.000628,0.000628,0.000628
286,1465.11,1.53864,1.1884,1.66492,0.87829,0.90207,0.93258,0.62374,1.22505,0.77431,1.42179,0.000595,0.000595,0.000595
287,1473.92,1.55788,1.21208,1.68791,0.87775,0.89751,0.93704,0.6253,1.22766,0.77603,1.42658,0.000562,0.000562,0.000562
288,1482.86,1.53192,1.18431,1.64254,0.89465,0.87908,0.93653,0.61926,1.23904,0.78073,1.42919,0.000529,0.000529,0.000529
289,1491.65,1.49569,1.15802,1.61644,0.89453,0.89447,0.93847,0.62388,1.22724,0.77079,1.42257,0.000496,0.000496,0.000496
290,1500.38,1.54655,1.20929,1.65116,0.89344,0.88867,0.93786,0.62038,1.23319,0.76974,1.42714,0.000463,0.000463,0.000463
291,1542.28,1.52565,1.16618,1.67122,0.86052,0.89062,0.93054,0.615,1.25969,0.78812,1.43759,0.00043,0.00043,0.00043
292,1546.77,1.48855,1.10867,1.65633,0.87923,0.86133,0.92593,0.60401,1.27174,0.80053,1.44491,0.000397,0.000397,0.000397
293,1551.26,1.46948,1.07708,1.65168,0.87609,0.87002,0.93124,0.6159,1.25994,0.79655,1.43473,0.000364,0.000364,0.000364
294,1555.78,1.44211,1.06511,1.64742,0.86215,0.8795,0.93084,0.61492,1.24461,0.78518,1.43352,0.000331,0.000331,0.000331
295,1560.27,1.43165,1.04657,1.61582,0.86841,0.88086,0.93326,0.61203,1.26736,0.78705,1.44549,0.000298,0.000298,0.000298
296,1564.74,1.4065,1.05266,1.60543,0.87064,0.87891,0.93499,0.61836,1.24577,0.77622,1.43193,0.000265,0.000265,0.000265
297,1569.19,1.43415,1.06068,1.62059,0.87209,0.87886,0.93648,0.61411,1.25056,0.77918,1.43098,0.000232,0.000232,0.000232
298,1573.67,1.39494,1.02725,1.60533,0.8692,0.89559,0.94018,0.62506,1.2327,0.7699,1.42276,0.000199,0.000199,0.000199
299,1578.39,1.3914,1.03424,1.59175,0.87661,0.88801,0.93951,0.62744,1.23039,0.76905,1.42215,0.000166,0.000166,0.000166
300,1583.15,1.39208,1.04124,1.6174,0.89215,0.87248,0.94126,0.6309,1.2138,0.7619,1.41286,0.000133,0.000133,0.000133
