epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
37,171.667,2.18047,2.21637,2.21431,0.25692,0.36466,0.2238,0.07479,2.37387,2.20548,2.3964,0.0092872,0.0092872,0.0092872
38,176.294,2.1935,2.20344,2.22286,0.43131,0.44336,0.40829,0.14746,2.03571,1.8998,2.04599,0.0092674,0.0092674,0.0092674
39,180.926,2.18385,2.16682,2.16782,0.32905,0.35742,0.29668,0.11276,2.0009,1.93704,2.02232,0.0092476,0.0092476,0.0092476
40,185.549,2.18386,2.18148,2.18241,0.4188,0.44727,0.38121,0.13392,2.10226,1.92683,2.16184,0.0092278,0.0092278,0.0092278
41,190.179,2.1471,2.18304,2.13953,0.41119,0.43164,0.36468,0.13982,2.09315,1.92211,2.11551,0.009208,0.009208,0.009208
42,194.804,2.16775,2.14496,2.1569,0.36876,0.45312,0.35709,0.12556,2.15639,2.08793,2.12386,0.0091882,0.0091882,0.0091882
43,199.403,2.1567,2.11871,2.15882,0.45527,0.4375,0.42828,0.16275,1.98659,1.94921,2.06277,0.0091684,0.0091684,0.0091684
44,204.007,2.17183,2.16046,2.18106,0.46178,0.43359,0.41188,0.16138,1.97591,1.89944,2.09087,0.0091486,0.0091486,0.0091486
45,208.614,2.15078,2.15835,2.15027,0.44225,0.35938,0.38442,0.15271,2.03241,1.93265,2.06831,0.0091288,0.0091288,0.0091288
46,213.19,2.14455,2.14353,2.13175,0.27766,0.13281,0.1111,0.0413,2.39704,3.48103,2.6036,0.009109,0.009109,0.009109
47,217.807,2.14388,2.13096,2.17207,0.3863,0.4043,0.36706,0.1359,2.02061,1.90744,2.11657,0.0090892,0.0090892,0.0090892
48,222.403,2.1374,2.0981,2.16599,0.48599,0.39703,0.39286,0.13871,2.20103,1.95335,2.19849,0.0090694,0.0090694,0.0090694
49,227.011,2.12264,2.0911,2.14621,0.21672,0.16797,0.12754,0.03729,2.40043,2.48422,2.50921,0.0090496,0.0090496,0.0090496
50,231.618,2.13414,2.11337,2.14624,0.31981,0.3159,0.2597,0.10165,2.14458,2.23859,2.2684,0.0090298,0.0090298,0.0090298
51,236.253,2.13363,2.12385,2.14341,0.50642,0.40278,0.45029,0.17684,1.93079,1.74127,2.03884,0.00901,0.00901,0.00901
52,240.882,2.12476,2.12386,2.15105,0.49069,0.46484,0.44715,0.15575,2.05876,2.08668,2.01823,0.0089902,0.0089902,0.0089902
53,245.481,2.10407,2.0487,2.07791,0.44415,0.41211,0.40071,0.14585,2.02501,1.79781,2.10221,0.0089704,0.0089704,0.0089704
54,250.072,2.09462,2.06491,2.09984,0.50556,0.43536,0.43463,0.17223,1.96201,1.78472,2.06597,0.0089506,0.0089506,0.0089506
55,254.683,2.09697,2.07622,2.12051,0.4504,0.44727,0.41267,0.15065,2.00563,1.95312,2.05179,0.0089308,0.0089308,0.0089308
56,259.34,2.12415,2.07379,2.1164,0.47361,0.44459,0.43416,0.156,2.05012,1.9054,2.02832,0.008911,0.008911,0.008911
57,263.941,2.08524,2.06667,2.09596,0.21942,0.10156,0.08824,0.01991,2.40088,2.77911,2.56944,0.0088912,0.0088912,0.0088912
58,268.573,2.11639,2.02578,2.09896,0.48737,0.46608,0.44641,0.16923,2.00284,1.9809,2.00889,0.0088714,0.0088714,0.0088714
59,273.151,2.1072,2.06959,2.09834,0.48183,0.44859,0.44922,0.17355,1.97906,1.80759,2.02166,0.0088516,0.0088516,0.0088516
60,277.735,2.10276,2.0425,2.1056,0.24156,0.33594,0.18169,0.05786,2.18943,2.1037,2.25524,0.0088318,0.0088318,0.0088318
61,282.337,2.08729,2.01596,2.09183,0.50751,0.47461,0.44367,0.17146,1.98464,1.79304,2.01757,0.008812,0.008812,0.008812
62,286.947,2.11194,2.04795,2.11973,0.48719,0.51771,0.47902,0.18622,1.92258,1.85562,1.96912,0.0087922,0.0087922,0.0087922
63,291.587,2.10683,2.01209,2.06653,0.45494,0.44141,0.42573,0.16044,2.21745,1.90289,2.24795,0.0087724,0.0087724,0.0087724
64,296.195,2.10157,2.01823,2.09801,0.50113,0.41211,0.45433,0.16784,2.00878,2.01135,1.98415,0.0087526,0.0087526,0.0087526
65,300.781,2.10534,2.04992,2.0869,0.4742,0.50554,0.47712,0.19586,1.84547,1.6066,1.92797,0.0087328,0.0087328,0.0087328
66,305.401,2.09047,2.01666,2.06829,0.48959,0.50586,0.46614,0.175,2.03401,1.97324,2.017,0.008713,0.008713,0.008713
67,309.981,2.09544,1.96276,2.09103,0.50313,0.45703,0.45567,0.18171,1.95799,1.63784,2.01542,0.0086932,0.0086932,0.0086932
68,314.576,2.0881,2.02622,2.1171,0.4587,0.49609,0.38682,0.1551,1.97228,1.72806,2.12917,0.0086734,0.0086734,0.0086734
69,319.173,2.08535,1.97407,2.08765,0.45736,0.4082,0.37396,0.11554,2.13967,2.21169,2.07991,0.0086536,0.0086536,0.0086536
70,323.753,2.0897,2.00245,2.08257,0.46766,0.46875,0.41899,0.14371,2.02542,1.77832,2.11084,0.0086338,0.0086338,0.0086338
71,328.354,2.07746,2.03455,2.07777,0.47368,0.51172,0.44793,0.16534,1.9934,1.72329,1.97831,0.008614,0.008614,0.008614
72,332.949,2.07941,2.01055,2.09277,0.5063,0.44141,0.45235,0.17996,1.91545,1.86749,2.01788,0.0085942,0.0085942,0.0085942
73,337.527,2.07932,2.02647,2.07829,0.52176,0.48584,0.47825,0.20207,1.90822,1.60141,1.98378,0.0085744,0.0085744,0.0085744
74,342.104,2.0583,1.99232,2.04603,0.42956,0.45312,0.41607,0.1604,2.06643,1.79844,2.05055,0.0085546,0.0085546,0.0085546
75,346.684,2.04224,1.98106,2.05113,0.50387,0.48047,0.46546,0.18946,1.95509,1.69597,2.09272,0.0085348,0.0085348,0.0085348
76,351.286,2.09352,1.9777,2.08196,0.51635,0.48242,0.49713,0.19549,1.95872,1.83768,1.94422,0.008515,0.008515,0.008515
77,355.883,2.0658,1.99487,2.09702,0.53646,0.51367,0.52781,0.21862,1.85825,1.58745,1.92154,0.0084952,0.0084952,0.0084952
78,360.491,2.03569,1.96489,2.06596,0.57568,0.50781,0.52332,0.21114,1.89025,1.65284,1.93749,0.0084754,0.0084754,0.0084754
79,365.14,2.06162,2.04302,2.07838,0.4871,0.45508,0.46121,0.19049,1.94039,1.8763,2.03714,0.0084556,0.0084556,0.0084556
80,369.728,2.0369,1.99287,2.08536,0.56008,0.57031,0.54868,0.23259,1.87169,1.6137,1.93785,0.0084358,0.0084358,0.0084358
81,374.339,2.04119,1.92756,2.0443,0.48898,0.54297,0.47142,0.19549,1.87138,1.78016,1.90886,0.008416,0.008416,0.008416
82,378.94,2.0411,1.97983,2.06948,0.48664,0.48438,0.47796,0.19437,1.917,1.70312,1.96354,0.0083962,0.0083962,0.0083962
83,383.538,2.02493,1.95838,2.05448,0.52732,0.51562,0.52051,0.21998,1.97097,1.62501,2.02386,0.0083764,0.0083764,0.0083764
84,388.138,2.06144,1.92989,2.05416,0.5366,0.53125,0.51738,0.20996,1.9432,1.75384,1.95482,0.0083566,0.0083566,0.0083566
85,392.735,2.03075,1.92733,2.04255,0.4525,0.45117,0.40302,0.15213,1.95823,1.71284,2.03638,0.0083368,0.0083368,0.0083368
86,397.313,2.03859,1.94824,2.06356,0.53708,0.51562,0.51462,0.22467,1.84457,1.65518,1.92772,0.008317,0.008317,0.008317
87,401.914,2.04464,1.9405,2.04315,0.56692,0.50391,0.54878,0.23841,1.88242,1.65753,1.94999,0.0082972,0.0082972,0.0082972
88,406.54,2.04538,1.96978,2.06099,0.54104,0.51562,0.50686,0.19693,2.00718,1.64742,2.03783,0.0082774,0.0082774,0.0082774
89,411.145,2.03059,1.89237,2.03731,0.484,0.458,0.44276,0.18771,1.91028,1.65643,2.00936,0.0082576,0.0082576,0.0082576
90,415.8,2.02176,1.91213,2.06108,0.50416,0.50641,0.51952,0.21941,1.92925,1.7239,1.97857,0.0082378,0.0082378,0.0082378
91,420.458,2.03762,1.89456,2.02918,0.58376,0.52148,0.5631,0.22927,1.98903,1.64423,2.04304,0.008218,0.008218,0.008218
92,425.096,2.00348,1.90293,2.01245,0.60841,0.51172,0.55596,0.24365,1.8845,1.58239,1.96359,0.0081982,0.0081982,0.0081982
93,429.726,2.02061,1.88696,2.01447,0.55347,0.53516,0.55699,0.23683,1.87645,1.49357,1.9293,0.0081784,0.0081784,0.0081784
94,434.338,2.01129,1.87629,2.01796,0.45166,0.32422,0.30696,0.09691,2.33498,1.90377,2.42254,0.0081586,0.0081586,0.0081586
95,438.937,2.00121,1.88445,2.00853,0.55589,0.5957,0.56483,0.23731,1.88004,1.58069,1.9787,0.0081388,0.0081388,0.0081388
96,443.558,2.01283,1.85528,2.02352,0.57806,0.56836,0.58013,0.23402,1.9556,1.62815,2.00558,0.008119,0.008119,0.008119
97,448.146,2.02466,1.84735,1.99138,0.60331,0.54297,0.57786,0.25033,1.93619,1.45405,1.91703,0.0080992,0.0080992,0.0080992
98,452.774,2.02042,1.85833,1.99997,0.56473,0.48047,0.52977,0.23156,1.82857,1.6033,1.87774,0.0080794,0.0080794,0.0080794
99,457.421,1.9874,1.89374,2.00708,0.54477,0.5332,0.54158,0.22883,1.78246,1.58415,1.87445,0.0080596,0.0080596,0.0080596
100,462.032,2.00546,1.85263,2.0121,0.52651,0.53711,0.55517,0.23214,1.89309,1.57836,1.92277,0.0080398,0.0080398,0.0080398
101,466.641,1.99395,1.85177,2.00342,0.44976,0.42188,0.41018,0.1485,2.10652,1.76458,2.16312,0.00802,0.00802,0.00802
102,471.246,2.00916,1.85244,2.00458,0.61289,0.51758,0.57649,0.25143,1.84097,1.55039,1.92428,0.0080002,0.0080002,0.0080002
103,475.843,1.9856,1.84907,2.00252,0.58254,0.56641,0.59233,0.26276,1.77961,1.50483,1.87157,0.0079804,0.0079804,0.0079804
104,480.454,1.98191,1.82618,1.98812,0.53965,0.61719,0.57443,0.25892,1.78363,1.50315,1.83692,0.0079606,0.0079606,0.0079606
105,485.035,1.9858,1.82618,1.96776,0.52691,0.47857,0.47303,0.19709,2.00534,1.83968,2.02549,0.0079408,0.0079408,0.0079408
106,489.625,1.98687,1.83858,1.99923,0.5357,0.56836,0.59199,0.25539,1.87659,1.56121,1.86444,0.007921,0.007921,0.007921
107,494.224,1.96785,1.85485,1.97903,0.59448,0.46875,0.53714,0.22697,1.89012,1.54793,1.97466,0.0079012,0.0079012,0.0079012
108,498.798,1.96287,1.78805,1.97946,0.5635,0.56641,0.57463,0.22494,1.90014,1.5645,1.93022,0.0078814,0.0078814,0.0078814
109,503.368,1.96354,1.80662,1.97301,0.58362,0.54297,0.59515,0.25402,1.815,1.45997,1.85047,0.0078616,0.0078616,0.0078616
110,507.935,1.97595,1.78302,1.98071,0.61345,0.61719,0.6555,0.30753,1.73849,1.39222,1.81297,0.0078418,0.0078418,0.0078418
111,512.539,1.97172,1.81496,1.98552,0.56342,0.57216,0.60925,0.28392,1.76242,1.39013,1.8442,0.007822,0.007822,0.007822
112,517.149,1.96833,1.78682,1.98638,0.56974,0.56055,0.59607,0.28639,1.68321,1.43226,1.77485,0.0078022,0.0078022,0.0078022
113,521.75,1.96991,1.81101,1.97969,0.62479,0.59842,0.63008,0.28674,1.83555,1.45936,1.84852,0.0077824,0.0077824,0.0077824
114,526.356,1.94425,1.79037,1.95652,0.62237,0.55365,0.61133,0.27732,1.90128,1.48754,2.00857,0.0077626,0.0077626,0.0077626
115,530.975,1.96004,1.79398,1.97681,0.50433,0.43359,0.41023,0.15772,2.0756,1.94529,2.17755,0.0077428,0.0077428,0.0077428
116,535.55,1.9555,1.77325,1.96341,0.60864,0.60447,0.62506,0.27578,1.86471,1.42885,1.88639,0.007723,0.007723,0.007723
117,540.123,1.9782,1.7987,1.97579,0.65325,0.57812,0.64807,0.29453,1.84963,1.40719,1.8762,0.0077032,0.0077032,0.0077032
118,544.704,1.94618,1.75474,1.93968,0.60426,0.56445,0.60685,0.28081,1.86302,1.46875,1.90556,0.0076834,0.0076834,0.0076834
119,549.283,1.91678,1.77159,1.94824,0.66523,0.60742,0.66248,0.29822,1.85388,1.34923,1.8959,0.0076636,0.0076636,0.0076636
120,553.841,1.9189,1.77724,1.9608,0.62231,0.5332,0.58803,0.26482,1.8995,1.46842,1.92945,0.0076438,0.0076438,0.0076438
121,558.443,1.95897,1.7955,1.9841,0.6513,0.62305,0.66779,0.30127,1.79663,1.36022,1.83183,0.007624,0.007624,0.007624
122,563.058,1.93772,1.75646,1.93828,0.6882,0.53516,0.62202,0.2874,1.84235,1.42525,1.88904,0.0076042,0.0076042,0.0076042
123,567.64,1.9382,1.74787,1.93808,0.62678,0.58594,0.649,0.30135,1.76723,1.30862,1.85751,0.0075844,0.0075844,0.0075844
124,572.27,1.93617,1.75848,1.93585,0.59067,0.60315,0.62389,0.29579,1.82244,1.36443,1.86335,0.0075646,0.0075646,0.0075646
125,576.896,1.91926,1.75225,1.94249,0.61649,0.64258,0.6669,0.31784,1.75921,1.37329,1.80589,0.0075448,0.0075448,0.0075448
126,581.527,1.94649,1.7687,1.95279,0.58019,0.44808,0.50288,0.21709,1.96897,1.78593,2.00704,0.007525,0.007525,0.007525
127,586.109,1.95614,1.74783,1.93623,0.64007,0.60938,0.6522,0.31132,1.73938,1.40346,1.8098,0.0075052,0.0075052,0.0075052
128,590.732,1.90796,1.71904,1.93653,0.64575,0.62109,0.68675,0.33013,1.6547,1.28693,1.75478,0.0074854,0.0074854,0.0074854
129,595.412,1.91662,1.74254,1.94394,0.57604,0.60241,0.59771,0.27764,1.76827,1.3853,1.81575,0.0074656,0.0074656,0.0074656
130,600.038,1.92585,1.71354,1.92498,0.68856,0.62182,0.70448,0.33831,1.76368,1.30927,1.83931,0.0074458,0.0074458,0.0074458
131,604.626,1.92607,1.70759,1.92544,0.64109,0.625,0.68141,0.32335,1.80394,1.35891,1.85569,0.007426,0.007426,0.007426
132,609.212,1.94418,1.72544,1.91335,0.65869,0.58046,0.64687,0.30934,1.74511,1.35369,1.8098,0.0074062,0.0074062,0.0074062
133,613.826,1.8917,1.73104,1.92527,0.64765,0.63542,0.66909,0.30945,1.71212,1.37236,1.77563,0.0073864,0.0073864,0.0073864
134,618.426,1.89779,1.6781,1.89196,0.67017,0.66274,0.71525,0.34167,1.77213,1.29176,1.78431,0.0073666,0.0073666,0.0073666
135,623.036,1.91158,1.73006,1.93836,0.55824,0.51367,0.52299,0.23523,1.82395,1.59031,1.90535,0.0073468,0.0073468,0.0073468
136,627.624,1.92373,1.70564,1.92985,0.67799,0.67188,0.72082,0.36129,1.63981,1.28635,1.71391,0.007327,0.007327,0.007327
137,632.234,1.92556,1.71,1.95097,0.56182,0.52589,0.55489,0.24809,1.85613,1.50218,1.94258,0.0073072,0.0073072,0.0073072
138,636.803,1.90179,1.69461,1.9346,0.68418,0.60929,0.68216,0.33302,1.768,1.37896,1.85858,0.0072874,0.0072874,0.0072874
139,641.4,1.88202,1.68862,1.91496,0.63027,0.60742,0.64973,0.31835,1.80657,1.32523,1.86878,0.0072676,0.0072676,0.0072676
140,646.046,1.88119,1.6693,1.90226,0.64732,0.63672,0.66394,0.27127,1.92196,1.47444,1.91821,0.0072478,0.0072478,0.0072478
141,650.744,1.89508,1.7189,1.91283,0.64707,0.62307,0.6732,0.29023,1.80376,1.42743,1.83974,0.007228,0.007228,0.007228
142,655.471,1.89006,1.68095,1.92095,0.67195,0.63477,0.71501,0.32223,1.82465,1.31476,1.86498,0.0072082,0.0072082,0.0072082
143,660.141,1.88004,1.6456,1.88561,0.63069,0.56836,0.63389,0.30313,1.81226,1.36793,1.85737,0.0071884,0.0071884,0.0071884
144,664.775,1.88463,1.66212,1.89796,0.68466,0.6543,0.71738,0.34367,1.62733,1.24626,1.72111,0.0071686,0.0071686,0.0071686
145,669.39,1.89912,1.64866,1.9127,0.66779,0.63477,0.70998,0.34837,1.76444,1.24912,1.82424,0.0071488,0.0071488,0.0071488
146,674.145,1.85227,1.6526,1.89602,0.7064,0.66211,0.72286,0.36935,1.67549,1.206,1.71743,0.007129,0.007129,0.007129
147,678.813,1.86152,1.64654,1.87812,0.6995,0.62742,0.73476,0.35808,1.7699,1.2719,1.77741,0.0071092,0.0071092,0.0071092
148,683.429,1.85886,1.62205,1.88175,0.69526,0.64167,0.72553,0.35605,1.74118,1.22655,1.80162,0.0070894,0.0070894,0.0070894
149,688.026,1.87949,1.64046,1.89184,0.69297,0.61133,0.67202,0.31335,1.82098,1.31889,1.86484,0.0070696,0.0070696,0.0070696
150,692.646,1.84826,1.60166,1.86128,0.67993,0.64258,0.71042,0.35666,1.74056,1.31755,1.7666,0.0070498,0.0070498,0.0070498
151,697.224,1.86992,1.62212,1.85783,0.70561,0.59961,0.68148,0.33071,1.83826,1.32909,1.83859,0.00703,0.00703,0.00703
152,701.815,1.86282,1.61253,1.87225,0.71406,0.67578,0.75395,0.38732,1.65304,1.21794,1.74207,0.0070102,0.0070102,0.0070102
153,706.417,1.86947,1.63449,1.89794,0.69829,0.62305,0.71075,0.34667,1.7246,1.2392,1.76038,0.0069904,0.0069904,0.0069904
154,711.017,1.86825,1.6138,1.86249,0.71512,0.6875,0.76813,0.38895,1.70813,1.25118,1.74588,0.0069706,0.0069706,0.0069706
155,715.608,1.87247,1.6439,1.89501,0.71352,0.66211,0.7443,0.38288,1.71999,1.31616,1.79839,0.0069508,0.0069508,0.0069508
156,720.218,1.86446,1.64167,1.88416,0.64428,0.62305,0.65733,0.31796,1.7903,1.30261,1.84917,0.006931,0.006931,0.006931
157,724.809,1.84387,1.62508,1.87861,0.7107,0.63477,0.71053,0.33694,1.72496,1.28934,1.77151,0.0069112,0.0069112,0.0069112
158,729.378,1.85653,1.60911,1.87992,0.73463,0.67188,0.75597,0.39773,1.66561,1.20953,1.71547,0.0068914,0.0068914,0.0068914
159,734.01,1.84358,1.58383,1.87313,0.75358,0.69922,0.77231,0.39929,1.60106,1.143,1.70792,0.0068716,0.0068716,0.0068716
160,738.676,1.84654,1.57835,1.86746,0.74121,0.68807,0.7767,0.40021,1.62335,1.16653,1.69913,0.0068518,0.0068518,0.0068518
161,743.275,1.83168,1.56362,1.83247,0.76714,0.69727,0.79351,0.40489,1.70538,1.18219,1.71279,0.006832,0.006832,0.006832
162,747.852,1.82113,1.55478,1.85487,0.63444,0.63387,0.66609,0.32242,1.70186,1.28773,1.75119,0.0068122,0.0068122,0.0068122
163,752.458,1.8436,1.55503,1.84821,0.70989,0.72645,0.78127,0.4018,1.75855,1.19176,1.80091,0.0067924,0.0067924,0.0067924
164,757.059,1.83917,1.56173,1.83413,0.73606,0.66016,0.74599,0.38976,1.69621,1.17612,1.73732,0.0067726,0.0067726,0.0067726
165,761.645,1.82514,1.5774,1.83596,0.74409,0.67773,0.76474,0.39652,1.61106,1.18891,1.66066,0.0067528,0.0067528,0.0067528
166,766.245,1.81021,1.52494,1.86153,0.74041,0.66992,0.75999,0.39297,1.62116,1.14031,1.65441,0.006733,0.006733,0.006733
167,770.876,1.82988,1.5809,1.84038,0.75174,0.72744,0.78662,0.39356,1.76954,1.11834,1.77033,0.0067132,0.0067132,0.0067132
168,775.515,1.8123,1.52127,1.84334,0.7521,0.73047,0.80532,0.43107,1.66152,1.11576,1.71322,0.0066934,0.0066934,0.0066934
169,780.154,1.81237,1.57529,1.84801,0.75352,0.69531,0.77329,0.42274,1.54672,1.07921,1.64124,0.0066736,0.0066736,0.0066736
170,784.76,1.82404,1.55683,1.83663,0.77578,0.65625,0.78637,0.42538,1.61199,1.09958,1.67645,0.0066538,0.0066538,0.0066538
171,789.395,1.81615,1.53586,1.84545,0.72825,0.73828,0.79417,0.41338,1.6615,1.10788,1.71733,0.006634,0.006634,0.006634
172,793.976,1.82268,1.54197,1.86294,0.73716,0.67969,0.77481,0.42419,1.58774,1.09352,1.66504,0.0066142,0.0066142,0.0066142
173,798.539,1.80928,1.50214,1.81641,0.79006,0.73503,0.80756,0.43612,1.46033,1.04969,1.59583,0.0065944,0.0065944,0.0065944
174,803.097,1.78295,1.49642,1.8253,0.75727,0.69463,0.7892,0.43316,1.5758,1.0295,1.66529,0.0065746,0.0065746,0.0065746
